"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|Sulfur|Grassland Burning","Mt SO2/yr",0.007666097637,0.00762664606313008,0.00801992127897945,0.00704517442129607,0.00625257744544767,0.00598173821779756,0.00563275207906927,0.00515957198658054,0.00431046959682134,0.00397778374078728
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|Sulfur|Industrial Sector","Mt SO2/yr",0.326209072509528,0.286401845542003,0.157442045581097,0.108559581179728,0.0760670005161947,0.0469477184540236,0.0339023666626706,0.0238213766887784,0.0177206866759807,0.0138062224807218
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|Sulfur|Residential Commercial Other","Mt SO2/yr",0.173060025913053,0.158113587769039,0.111059629587522,0.0684389174805636,0.0398659869588987,0.0218460234198327,0.0157379106839399,0.0131287451833487,0.0122409709841013,0.0114462152142078
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|Sulfur|Transportation Sector","Mt SO2/yr",0.0203659371539135,0.0171958029410313,0.00641074430583403,0.00549547904843266,0.00464251119585139,0.003390890785757,0.00202590357298871,5.91398952386595E-4,8.62392269525015E-5,1.77526151811058E-5
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|Sulfur|Waste","Mt SO2/yr",0.0108737044876175,0.01087370449,0.01087370449,0.01087370449,0.01087370449,0.01087370449,0.01087370449,0.01087370449,0.01087370449,0.01087370449
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC","Mt VOC/yr",2.97519788291222,2.57198484140902,1.97792309923817,1.68765282042692,1.39438493112952,1.09727269817341,0.878071721515811,0.520950130656325,0.551800806928995,0.414781670959818
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Agricultural Waste Burning","Mt VOC/yr",0.04074468345,0.045751718820017,0.0553302276266612,0.0652613336491688,0.0731163495315693,0.0738186272201877,0.074020736359919,0.0742734955749343,0.0735865194531438,0.0717773075293445
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Energy Sector","Mt VOC/yr",1.76329802542445,1.61690269044516,1.32310922728626,1.05944058070524,0.796405468633909,0.533602503615462,0.270081428356018,0.00761376600712537,0.010543679818511,0.0120435003191233
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Forest Burning","Mt VOC/yr",0.0146389884159999,0.0131528014650126,0.0266591909566555,0.0386539007637814,0.0419448359444276,0.0199213270142311,0.0922971527375354,0.0407817428574637,0.120709340077625,0.00681108342151794
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Grassland Burning","Mt VOC/yr",0.1949567347,0.193953407684088,0.203956723859686,0.179166716973394,0.159010352256604,0.152122613369852,0.143247484630399,0.131213781555132,0.109620339117477,0.101159721938524
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Industrial Sector","Mt VOC/yr",0.110385984373149,0.0897584562896547,0.0364285529790203,0.0318365417025888,0.0247067040705634,0.0214192239683178,0.017937548249787,0.0134750393065869,0.0117035866446273,0.0111199233482387
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Residential Commercial Other","Mt VOC/yr",0.432575414239072,0.241756084123244,0.0703823513729703,0.0470708977467371,0.026248980518895,0.0157735190924046,0.0101113048184174,0.00735505716875195,0.00603250786662102,0.00475292280316352
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Solvents Production and Application","Mt VOC/yr",0.0115101004878782,0.0119194729682997,0.0105944608942271,0.00799531511640544,0.00489745845092476,0.00315234046252883,0.00259008540824605,0.00213543044660716,0.00172732392715843,0.00147015000089052
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Transportation Sector","Mt VOC/yr",0.227435250669582,0.179137508461459,0.0718096631106051,0.0785748326175235,0.0884020805705416,0.0978098422783429,0.0881332798034043,0.0644491165876389,0.0382248088717461,0.0259943604469299
"IMAGE","SSP1-26","SAF","CMIP6 Emissions|VOC|Waste","Mt VOC/yr",0.179652701152084,0.179652701152084,0.179652701152084,0.179652701152084,0.179652701152084,0.179652701152084,0.179652701152084,0.179652701152084,0.179652701152084,0.179652701152084
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC","Mt BC/yr",0.457718024073581,0.350557570726185,0.252190397515337,0.227940506552611,0.194352256983667,0.190694634392797,0.175034546879769,0.14374027212632,0.134826981932962,0.111565687116396
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Agricultural Waste Burning","Mt BC/yr",0.008929126884,0.00968200751295245,0.0107507852059102,0.0111080393862387,0.0111121267106862,0.0106719335272546,0.0103221362849672,0.00994529986923922,0.00948028736353667,0.00898265334491821
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Energy Sector","Mt BC/yr",0.00884564977724154,0.0129440099992341,0.0169107428474519,0.0120428895294704,0.0100071537482186,0.00987298429796737,0.00936602583283259,0.00895082000831755,0.00756304403061058,0.00595425677063409
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Forest Burning","Mt BC/yr",0.0435206516269999,0.034763796196238,0.0259194663639231,0.0341584947606858,0.01054633488259,0.0156751788519936,0.0171845391031469,0.0143802582214913,0.0229929617845234,0.00819873748847767
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Grassland Burning","Mt BC/yr",0.04285882283,0.0422954793328259,0.0400941690029894,0.0373176240701197,0.0355950429491433,0.0337231385026409,0.0321793237339718,0.0302512467292019,0.0276101314225291,0.0256816697387875
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Industrial Sector","Mt BC/yr",0.0565640301292638,0.0382697427769507,0.00784979668430498,0.00303856002198418,0.00205775440410199,0.00180940820665371,0.00117065087911158,5.53051751819321E-4,5.55447587565986E-4,4.86048521264384E-4
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Peat Burning","Mt BC/yr",4.06057421E-4,4.06057421E-4,4.06057421E-4,4.06057421E-4,4.06057421E-4,4.06057421E-4,4.06057421E-4,4.06057421E-4,4.06057421E-4,4.06057421E-4
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Residential Commercial Other","Mt BC/yr",0.155005741449114,0.0735877201077243,0.0324221948159202,0.0179078188019085,0.00950195428560653,0.00625765969343053,0.00423779270990553,0.00296072009950876,0.00239213090389967,0.00187850499060005
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Transportation Sector","Mt BC/yr",0.0877443160699888,0.0847651294932883,0.0639935572878656,0.0581173946752324,0.0612822046963494,0.0584346460058844,0.0463243930288617,0.0224491901397705,0.0099832935333252,0.00613413095474243
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|BC|Waste","Mt BC/yr",0.0538436278859718,0.0538436278859718,0.0538436278859718,0.0538436278859718,0.0538436278859718,0.0538436278859718,0.0538436278859718,0.0538436278859718,0.0538436278859718,0.0538436278859718
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4","Mt CH4/yr",19.2185690945927,18.1725191140529,15.3196630460903,12.167497989405,9.04282552559496,7.91911852469393,6.70382149971965,5.46794047009953,5.22211573496558,4.76801075246908
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Agricultural Waste Burning","Mt CH4/yr",0.063906040919,0.0693843153373524,0.0772094388093812,0.0798630215378908,0.0799646222041584,0.076826353579613,0.0743351323411247,0.0716465093756229,0.0683214128904848,0.0647534287429981
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Agriculture","Mt CH4/yr",10.0966182554236,9.61389480984948,7.97482568912666,5.58126491202758,3.28051612055103,2.7723347663589,2.58110492088685,2.38539919257164,2.1810081154108,1.97380869090557
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Energy Sector","Mt CH4/yr",4.27890548145411,4.1825387784636,3.10477757451383,2.29214322897707,1.80082263104243,1.28815294430019,0.708223793621875,0.401675999164581,0.30236029624939,0.230419903993606
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Forest Burning","Mt CH4/yr",0.406644621080999,0.324824022004396,0.242184181528286,0.319161588833116,0.098541673280328,0.146464211123886,0.160566319605652,0.134363517610474,0.214841970089418,0.0766061030709423
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Grassland Burning","Mt CH4/yr",0.245919444808,0.242687780593671,0.230057105282015,0.214128409245269,0.204244370659805,0.193502319711597,0.184645188380345,0.173580426313661,0.158425970358005,0.147361190979422
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Industrial Sector","Mt CH4/yr",0.0247947769611582,0.0248690836256242,0.0242897983645753,0.0226329698453051,0.0205139113019978,0.0179927506900231,0.0135870468674319,0.00952846091240644,0.00685002794489264,0.00521246483549476
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Peat Burning","Mt CH4/yr",0.016069858511,0.016069858511,0.016069858511,0.016069858511,0.016069858511,0.016069858511,0.016069858511,0.016069858511,0.016069858511,0.016069858511
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Residential Commercial Other","Mt CH4/yr",0.795722330436212,0.308808837786538,0.196032878360695,0.106809422507704,0.0574471164784955,0.0390815323993425,0.0285573397598504,0.0222769305109978,0.0199288297444582,0.0177711602300406
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Transportation Sector","Mt CH4/yr",0.0338661291448581,0.0376090483603,0.0504736001358622,0.0795901657749842,0.0632053652796732,0.056245619304672,0.049354083841465,0.0295546296983957,0.0185147095471621,0.0172309502959251
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CH4|Waste","Mt CH4/yr",3.25612215585376,3.35183257952093,3.40374292145806,3.45583441214515,3.42149985628603,3.31244816871469,2.88737781590404,2.22384494543075,2.23579454421997,2.21877700090408
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO","Mt CO/yr",52.2102272840804,38.1659738568094,26.7049165972169,26.9217779844321,22.66127423781,23.4605711357264,22.4923130108462,21.8229157441366,23.910716381284,20.2836335132329
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO2","Mt CO2/yr",909.836416132978,1090.16447991754,1212.30146680049,974.773324657495,807.781343465437,569.967729658162,308.387079812313,-147.164814011485,-440.291199036117,-396.897555717261
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO2|Energy Sector","Mt CO2/yr",373.455626505781,485.752303187027,539.178627648397,374.450565200663,244.677924915277,60.8470108473632,-86.5053706835749,-346.470494017005,-563.233080267906,-504.471307009459
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO2|Industrial Sector","Mt CO2/yr",262.970242106554,289.174838327482,314.924448383753,234.084475834472,176.32500566339,125.015529099132,72.3865167103107,29.0406703948975,25.4066696166992,27.1529808044434
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO2|Residential Commercial Other","Mt CO2/yr",52.0928251453177,69.2370526190153,78.0495364230839,91.5634738810662,101.367121581701,109.167537884701,109.142532653385,100.281211853027,81.8714065551758,69.4049892425537
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO2|Solvents Production and Application","Mt CO2/yr",2.23215555132684,2.23215555132684,2.23215555132684,2.23215555132684,2.23215555132684,2.23215555132684,2.23215555132684,2.23215555132684,2.23215555132684,2.23215555132684
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO2|Transportation Sector","Mt CO2/yr",211.072464910912,235.755028319607,269.903596880852,264.429552276882,275.166033840656,264.692394362553,203.118143667779,59.7385402931832,5.41854759550187,0.770523780788608
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO2|Waste","Mt CO2/yr",8.01310191308459,8.01310191308459,8.01310191308459,8.01310191308459,8.01310191308459,8.01310191308459,8.01310191308459,8.01310191308459,8.01310191308459,8.01310191308459
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Agricultural Waste Burning","Mt CO/yr",1.314008051897,1.42480179271256,1.58208280910729,1.63465640966564,1.63525770229887,1.57047915031158,1.51900288985264,1.46354778580773,1.39511674124248,1.32188506121749
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Energy Sector","Mt CO/yr",4.36370523653599,3.91477098684199,1.98010215834979,1.7619500274961,1.8711073876497,2.19807723100523,2.36428288977509,5.12201558122383,7.97763914010586,7.96217622094725
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Forest Burning","Mt CO/yr",7.788157394566,6.22109082343096,4.63837183835254,6.11273377052296,1.88728794132281,2.80512304844947,3.0752191417962,2.57337841508082,4.11467988220086,1.46717852748326
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Grassland Burning","Mt CO/yr",7.223147660918,7.12822278651221,6.75730859512743,6.28925415999774,5.99908491311344,5.68364002481885,5.42337292491511,5.09838386672042,4.65327865044317,4.32822730278281
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Industrial Sector","Mt CO/yr",2.39706908418412,1.70941664581039,0.298324799361877,0.31914357159244,0.343174386588241,0.338904474826365,0.291474198524662,0.236171839104132,0.190140227449593,0.149838991441778
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Peat Burning","Mt CO/yr",0.193468092406,0.193468092406,0.193468092406,0.193468092406,0.193468092406,0.193468092406,0.193468092406,0.193468092406,0.193468092406,0.193468092406
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Residential Commercial Other","Mt CO/yr",16.0900496703205,5.33326918347409,1.64543200222712,0.931084004585165,0.566346333895779,0.369901071575216,0.260915068600025,0.20502285904737,0.174180718734813,0.145256552824489
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Transportation Sector","Mt CO/yr",9.69195341776506,9.09226487013347,6.46115762679709,6.53081927267834,7.0168788050474,7.15230936684591,6.2159091294887,3.78225862925857,2.06354425321346,1.56693408864207
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|CO|Waste","Mt CO/yr",3.14866867548777,3.14866867548777,3.14866867548777,3.14866867548777,3.14866867548777,3.14866867548777,3.14866867548777,3.14866867548777,3.14866867548777,3.14866867548777
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3","Mt NH3/yr",3.0571187032347,3.06781475579029,3.08763623825611,3.08196993781335,2.9895001198038,3.0069089026278,3.01711549957863,3.0177448340208,3.05573295614444,3.02519989677161
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Agricultural Waste Burning","Mt NH3/yr",0.022078310024,0.0239398944090411,0.0265825733447417,0.0274659279867004,0.0274760327231915,0.0263876048637985,0.0255226880082243,0.0245909171415577,0.0234411201915638,0.0222106631108384
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Agriculture","Mt NH3/yr",1.84596630385739,1.87696664810423,1.91912774287004,1.89697860036095,1.86458939312404,1.87360484348936,1.88346442125286,1.89490197611545,1.91731923488955,1.92701617135858
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Energy Sector","Mt NH3/yr",0.146079814219655,0.146079814219655,0.146079814219655,0.146079814219655,0.146079814219655,0.146079814219655,0.146079814219655,0.146079814219655,0.146079814219655,0.146079814219655
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Forest Burning","Mt NH3/yr",0.105710041088,0.0844395779176424,0.0629571992448681,0.0829690497815478,0.0256166002444057,0.0380741983346848,0.0417403541397237,0.0349289706972918,0.0558485812710621,0.0199143130432484
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Grassland Burning","Mt NH3/yr",0.0681301390679999,0.0672347261620604,0.0637348135991522,0.0593224504868462,0.0565841845148543,0.053608346742642,0.051154126980514,0.0480890608691868,0.0438901105949549,0.0408248400616401
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Industrial Sector","Mt NH3/yr",0.101148148109781,0.101148148109781,0.101148148109781,0.101148148109781,0.101148148109781,0.101148148109781,0.101148148109781,0.101148148109781,0.101148148109781,0.101148148109781
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Peat Burning","Mt NH3/yr",0.00175487051899999,0.00175487051899999,0.00175487051899999,0.00175487051899999,0.00175487051899999,0.00175487051899999,0.00175487051899999,0.00175487051899999,0.00175487051899999,0.00175487051899999
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Residential Commercial Other","Mt NH3/yr",0.173758847852198,0.173758847852198,0.173758847852198,0.173758847852198,0.173758847852198,0.173758847852198,0.173758847852198,0.173758847852198,0.173758847852198,0.173758847852198
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Transportation Sector","Mt NH3/yr",0.0125463953618768,0.0125463953618768,0.0125463953618768,0.0125463953618768,0.0125463953618768,0.0125463953618768,0.0125463953618768,0.0125463953618768,0.0125463953618768,0.0125463953618768
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NH3|Waste","Mt NH3/yr",0.579945833134799,0.579945833134799,0.579945833134799,0.579945833134799,0.579945833134799,0.579945833134799,0.579945833134799,0.579945833134799,0.579945833134799,0.579945833134799
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx","Mt NOx/yr",4.69465468779582,4.90744164512255,4.90849844395663,4.60693232834247,4.30500672693319,4.16563003895477,3.62937742542057,2.92298244928303,2.68429087151635,2.44924382828184
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx|Agricultural Waste Burning","Mt NOx/yr",0.0525398719589999,0.0569698920052897,0.0632586910401674,0.0653608142545394,0.0653848564135353,0.0627947226028164,0.0607364737191155,0.0585191325459666,0.0557829539271652,0.052854829460838
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx|Agriculture","Mt NOx/yr",0.470335809720418,0.494458854645344,0.552485121474714,0.58909698334538,0.599004017695306,0.630848482916643,0.662733424109092,0.697251761831446,0.749723408717845,0.781353203308019
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx|Energy Sector","Mt NOx/yr",1.04933886186123,1.23516258059931,1.14157001192088,0.818157824178547,0.636816309719872,0.580862558518999,0.393600962655692,0.353260290440556,0.422986105121201,0.392160187908622
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx|Forest Burning","Mt NOx/yr",0.227764286109999,0.181936568407359,0.135648442715433,0.178766835014382,0.0551944680768029,0.0820364340416277,0.0899352740476491,0.0752590305169209,0.120333765883072,0.042907580125937
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx|Grassland Burning","Mt NOx/yr",0.415865614335999,0.410398953892866,0.389036413313503,0.362100453844673,0.345391810389614,0.327227659587289,0.312242666341891,0.293535949906167,0.267907411998534,0.249198202069686
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx|Industrial Sector","Mt NOx/yr",0.420255472185827,0.423868646893149,0.399032554672442,0.419579701223116,0.432325877681859,0.414341617723633,0.354394528025292,0.302431300308776,0.244506300581327,0.197484404398005
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx|Peat Burning","Mt NOx/yr",0.002558412679,0.002558412679,0.002558412679,0.002558412679,0.002558412679,0.002558412679,0.002558412679,0.002558412679,0.002558412679,0.002558412679
"IMAGE","SSP1-26","SEAS","CMIP6 Emissions|NOx|Residential Commercial Other","Mt NOx/yr",0.253521684856964,0.160936690584627,0.107641135689957,0.104004292695662,0.10033662898002,0.0991172610516071,0.0925481972615744,0.0829541659320861,0.0750703928791339,0.0681282369745266
